"","Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"20970",2021,"Carretera","25/06/2021","N-260",27.8,"PEDRET I MARZA","Alt Emporda","Girona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Envestida (frontal lateral)",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",17.34,"Tarda","Col.lisió de vehicles en marxa","div"
"20971",2021,"Carretera","03/10/2021","B-245",0.5,"VILADECAVALLS","Valles Occidental","Barcelona",0,1,1,2,2,0,0,0,0,2,0,0,0,50,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",9.1,"Matí","Col.lisió de vehicles en marxa","dg"
"20972",2021,"Zona urbana","09/01/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,30,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","Si","Arribant o eixint intersecció fins 50m","Senyal velocitat","De dia, dia fosc","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",10.18,"Matí","Atropellament","dis"
"20973",2021,"Zona urbana","08/07/2021","SE",999999,"SANT HILARI SACALM","Selva","Girona",0,1,1,2,1,0,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Resta sortides de via","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",21.12,"Tarda","Sortida de la calcada sense especificar","dill-dij"
"20974",2021,"Carretera","30/05/2021","N-260",153.1,"TOSES","Ripolles","Girona",0,1,0,1,1,0,0,0,1,0,0,0,0,60,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia fosc",NA,"Doble sentit","Caiguda en la via",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana",12.43,"Matí","Bolcada a la calcada","dg"
"20975",2021,"Zona urbana","15/05/2021","SE",999999,"OLERDOLA","Alt Penedes","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.29,"Tarda","Atropellament","dis"
"20976",2021,"Carretera","03/10/2021","B-431",48.5,"AVINYO","Bages","Barcelona",1,0,1,2,2,0,0,0,1,1,0,0,0,50,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","Si","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Canvi rasant","Calma, vent molt suau","CapDeSetmana",12.56,"Matí","Col.lisió de vehicles en marxa","dg"
"20977",2021,"Carretera","02/11/2021","C-26",6,"ALGERRI","Noguera","Lleida",1,0,0,1,3,0,0,0,1,0,2,0,0,90,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,"Doble sentit","Fregament o col·lisió lateral",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",9.42,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20978",2021,"Carretera","14/03/2021","T-233",6,"SARRAL","Conca de Barbera","Tarragona",0,1,1,2,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",13.2,"Matí","Col.lisió de vehicles en marxa","dg"
"20979",2021,"Zona urbana","30/11/2021","SE",999999,"REUS","Baix Camp","Tarragona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",18.48,"Tarda","Atropellament","dill-dij"
"20980",2021,"Zona urbana","10/08/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","Feiners",16.2,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
"20981",2021,"Zona urbana","23/09/2021","SE",999999,"CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Semàfor","Un sol sentit","Encalç","Giratòria","Travessera","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",19.3,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20982",2021,"Carretera","01/02/2021","GI-503",1.7,"DARNIUS","Alt Emporda","Girona",0,1,2,3,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners",8.35,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20983",2021,"Carretera","28/10/2021","N-150",6,"CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,1,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Un sol sentit","Encalç","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",18.52,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20984",2021,"Zona urbana","07/10/2021","SE",999999,"SANTA COLOMA DE GRAMANET","Barcelones","Barcelona",0,1,0,1,2,1,0,1,0,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Sense especificar","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",20.44,"Tarda","Atropellament","dill-dij"
"20985",2021,"Zona urbana","07/08/2021","SE",999999,"OLOT","Garrotxa","Girona",0,1,0,1,2,0,1,0,0,1,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",10.28,"Matí","Col.lisió de vehicles en marxa","dis"
"20986",2021,"Carretera","27/12/2021","C-15",43.5,"POBLA DE CLARAMUNT,LA","Anoia","Barcelona",0,2,1,3,3,0,0,0,0,3,0,0,0,100,"No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Vent moderat","Feiners",23.4,"Nit","Col.lisió de vehicles en marxa","dill-dij"
"20987",2021,"Zona urbana","07/08/2021","SE",999999,"VALLROMANES","Valles Oriental","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",19.07,"Tarda","Altres","dis"
"20988",2021,"Zona urbana","14/11/2021","SE",999999,"BARCELONA","Barcelones","Barcelona",0,1,0,1,1,0,0,0,0,0,0,1,0,100,"No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial insuficient",NA,"Un sol sentit","Caiguda en la via","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",4.16,"Nit","Bolcada a la calcada","dg"
"20989",2021,"Zona urbana","05/03/2021","C-35",62,"SANT CELONI","Valles Oriental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,50,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Travessera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",16.39,"Tarda","Col.lisió de vehicles en marxa","div"
"20990",2021,"Zona urbana","09/04/2021","SE",999999,"CERDANYOLA DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient",NA,"Doble sentit","Atropellament",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,NA,"Calma, vent molt suau","CapDeSetmana",21.35,"Tarda","Atropellament","div"
"20991",2021,"Zona urbana","25/07/2021","SE",999999,"SANT QUIRZE DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,4,0,0,0,0,4,0,0,0,NA,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De nit, il·luminació artificial suficient",NA,"Un sol sentit","Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","CapDeSetmana",22.18,"Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dg"
"20992",2021,"Carretera","19/09/2021","GI-502",6.1,"DARNIUS","Alt Emporda","Girona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Altres",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",14.16,"Tarda","Altres","dg"
"20993",2021,"Carretera","09/01/2021","C-13",9,"ALCOLETGE","Segria","Lleida",0,2,0,2,2,0,0,0,0,2,0,0,0,100,"No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Nevant","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia fosc",NA,"Doble sentit","Envestida (frontal lateral)",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",8.59,"Matí","Col.lisió de vehicles en marxa","dis"
"20994",2021,"Zona urbana","28/09/2021","SE",999999,"VENDRELL, EL","Baix Penedes","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,30,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",8.24,"Matí","Col.lisió de vehicles en marxa","dill-dij"
"20995",2021,"Carretera","08/02/2021","N-240",64.5,"BORGES BLANQUES, LES","Garrigues","Lleida",0,1,3,4,3,0,0,0,0,2,1,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial",NA,"Doble sentit","Col·lisió frontal",NA,"Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",18.45,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"20996",2021,"Carretera","10/09/2021","C-16",67.5,"BALSARENY","Bages","Barcelona",0,1,0,1,1,0,0,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas",NA,"Resta sortides de via","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",16.45,"Tarda","Sortida de la calcada sense especificar","div"
"20997",2021,"Zona urbana","01/11/2021","SE",999999,"TERRASSA","Valles Occidental","Barcelona",0,1,0,1,1,0,1,0,0,0,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Sense especificar","Caiguda en la via",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",17.35,"Tarda","Bolcada a la calcada","dill-dij"
"20998",2021,"Zona urbana","02/10/2021","C-38",4.1,"SANT PAU DE SEGURIES","Ripolles","Girona",0,1,0,1,2,0,1,0,0,1,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar",NA,NA,"Envestida (frontal lateral)",NA,"Travessera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",14.13,"Tarda","Col.lisió de vehicles en marxa","dis"
"20999",2021,"Zona urbana","01/12/2021","SE",999999,"SANT BOI DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,50,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar",NA,NA,"Encalç",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)",NA,"Sense especificar","Calma, vent molt suau","Feiners",14.58,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"21000",2021,"Carretera","21/09/2021","C-12",73,"GARCIA","Ribera d'Ebre","Tarragona",0,1,0,1,1,0,0,0,0,0,1,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Travessera","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Resta sortides de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",16.48,"Tarda","Sortida de la calcada sense especificar","dill-dij"
"21001",2021,"Carretera","08/05/2021","C-32",50,"GAVA","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,100,"No","No n'hi ha","A nivell","No n'hi ha","Serveis de neteja o manteniment","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Encalç",NA,"Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",17.34,"Tarda","Col.lisió de vehicles en marxa","dis"
"21002",2021,"Zona urbana","12/04/2021","SE",999999,"HOSPITALET DE LLOBREGAT","Barcelones","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,NA,"No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,"Un sol sentit","Encalç",NA,"Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners",19.34,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
"21003",2021,"Carretera","29/05/2021","T-703",4.5,"PALMA D'EBRE, LA","Ribera d'Ebre","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,999,"No","No n'hi ha","Sense Especificar",NA,"No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar",NA,NA,"Xoc contra objecte/obstacle sense sortida prèvia de via",NA,"Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",10.24,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
